Play Performance Id,Seating Capacity,Name,Title,Author,Genre,Date,Total Sold
4589,6,Places de Parterre,Orpheline léguée (L') ou L'Angloman(i)e,Saurin (Bernard-Joseph),comédie,1774-10-17,447
4589,6,Premières Loges 4,Orpheline léguée (L') ou L'Angloman(i)e,Saurin (Bernard-Joseph),comédie,1774-10-17,2
4589,6,Secondes Loges 3,Orpheline léguée (L') ou L'Angloman(i)e,Saurin (Bernard-Joseph),comédie,1774-10-17,8
4589,6,Petites Loges,Orpheline léguée (L') ou L'Angloman(i)e,Saurin (Bernard-Joseph),comédie,1774-10-17,8
4589,6,Secondes Loges 2,Orpheline léguée (L') ou L'Angloman(i)e,Saurin (Bernard-Joseph),comédie,1774-10-17,2
4590,6,Premières Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-19,110
4590,6,Secondes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-19,117
4590,6,Troisièmes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-19,47
4590,6,Places de Parterre,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-19,392
4590,6,Premières Loges 4,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-19,1
4590,6,Secondes Loges 3,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-19,8
4590,6,Petites Loges,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-19,6
4591,6,Premières Places,Nanine ou le Préjugé vaincu,Voltaire (François-Marie Arouet dit),comédie,1774-10-19,110
4591,6,Secondes Places,Nanine ou le Préjugé vaincu,Voltaire (François-Marie Arouet dit),comédie,1774-10-19,117
4591,6,Troisièmes Places,Nanine ou le Préjugé vaincu,Voltaire (François-Marie Arouet dit),comédie,1774-10-19,47
4591,6,Places de Parterre,Nanine ou le Préjugé vaincu,Voltaire (François-Marie Arouet dit),comédie,1774-10-19,392
4591,6,Premières Loges 4,Nanine ou le Préjugé vaincu,Voltaire (François-Marie Arouet dit),comédie,1774-10-19,1
4591,6,Secondes Loges 3,Nanine ou le Préjugé vaincu,Voltaire (François-Marie Arouet dit),comédie,1774-10-19,8
4591,6,Petites Loges,Nanine ou le Préjugé vaincu,Voltaire (François-Marie Arouet dit),comédie,1774-10-19,6
4593,6,Premières Places,Impromptu de campagne (L'),Poisson (Philippe),comédie,1774-10-20,62
4593,6,Secondes Places,Impromptu de campagne (L'),Poisson (Philippe),comédie,1774-10-20,67
4593,6,Troisièmes Places,Impromptu de campagne (L'),Poisson (Philippe),comédie,1774-10-20,51
4593,6,Places de Parterre,Impromptu de campagne (L'),Poisson (Philippe),comédie,1774-10-20,391
4593,6,Secondes Loges 3,Impromptu de campagne (L'),Poisson (Philippe),comédie,1774-10-20,3
4593,6,Petites Loges,Impromptu de campagne (L'),Poisson (Philippe),comédie,1774-10-20,2
4594,6,Premières Places,Ménechmes ou les Jumeaux (Les),Regnard (Jean-François),comédie,1774-10-21,9
4594,6,Secondes Places,Ménechmes ou les Jumeaux (Les),Regnard (Jean-François),comédie,1774-10-21,48
4594,6,Troisièmes Places,Ménechmes ou les Jumeaux (Les),Regnard (Jean-François),comédie,1774-10-21,9
4594,6,Places de Parterre,Ménechmes ou les Jumeaux (Les),Regnard (Jean-François),comédie,1774-10-21,190
4594,6,Premières Loges 2,Ménechmes ou les Jumeaux (Les),Regnard (Jean-François),comédie,1774-10-21,1
4595,6,Premières Places,Sérénade (La),Regnard (Jean-François),comédie,1774-10-21,9
4595,6,Secondes Places,Sérénade (La),Regnard (Jean-François),comédie,1774-10-21,48
4595,6,Troisièmes Places,Sérénade (La),Regnard (Jean-François),comédie,1774-10-21,9
4595,6,Places de Parterre,Sérénade (La),Regnard (Jean-François),comédie,1774-10-21,190
4595,6,Premières Loges 2,Sérénade (La),Regnard (Jean-François),comédie,1774-10-21,1
4596,6,Premières Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-22,112
4596,6,Secondes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-22,110
4596,6,Troisièmes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-22,59
4596,6,Places de Parterre,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-22,450
4596,6,Premières Loges 4,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-22,1
4596,6,Secondes Loges 2,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-22,1
4596,6,Secondes Loges 3,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-22,8
4596,6,Petites Loges,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-22,7
4597,6,Premières Places,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-22,112
4597,6,Secondes Places,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-22,110
4597,6,Troisièmes Places,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-22,59
4597,6,Places de Parterre,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-22,450
4597,6,Premières Loges 4,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-22,1
4597,6,Secondes Loges 2,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-22,1
4597,6,Secondes Loges 3,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-22,8
4597,6,Petites Loges,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-22,7
4599,6,Premières Places,Florentin (Le),La Fontaine (Jean de),comédie,1774-10-23,241
4599,6,Secondes Places,Florentin (Le),La Fontaine (Jean de),comédie,1774-10-23,31
4599,6,Troisièmes Places,Florentin (Le),La Fontaine (Jean de),comédie,1774-10-23,113
4599,6,Places de Parterre,Florentin (Le),La Fontaine (Jean de),comédie,1774-10-23,450
4599,6,Premières Loges 3,Florentin (Le),La Fontaine (Jean de),comédie,1774-10-23,3
4599,6,Premières Loges 4,Florentin (Le),La Fontaine (Jean de),comédie,1774-10-23,3
4599,6,Secondes Loges 1,Florentin (Le),La Fontaine (Jean de),comédie,1774-10-23,2
4599,6,Secondes Loges 2,Florentin (Le),La Fontaine (Jean de),comédie,1774-10-23,1
4599,6,Secondes Loges 3,Florentin (Le),La Fontaine (Jean de),comédie,1774-10-23,8
4599,6,Petites Loges,Florentin (Le),La Fontaine (Jean de),comédie,1774-10-23,7
4600,6,Premières Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-24,107
4600,6,Secondes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-24,128
4600,6,Troisièmes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-24,67
4600,6,Places de Parterre,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-24,450
4600,6,Secondes Loges 3,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-24,5
4600,6,Petites Loges,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-24,8
4601,6,Premières Places,Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.),Boursault (Edme),comédie,1774-10-24,107
4601,6,Secondes Places,Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.),Boursault (Edme),comédie,1774-10-24,128
4601,6,Troisièmes Places,Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.),Boursault (Edme),comédie,1774-10-24,67
4601,6,Places de Parterre,Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.),Boursault (Edme),comédie,1774-10-24,450
4601,6,Secondes Loges 3,Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.),Boursault (Edme),comédie,1774-10-24,5
4601,6,Petites Loges,Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.),Boursault (Edme),comédie,1774-10-24,8
4602,6,Premières Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-26,77
4602,6,Secondes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-26,100
4602,6,Troisièmes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-26,43
4602,6,Places de Parterre,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-26,347
4602,6,Premières Loges 3,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-26,1
4602,6,Premières Loges 4,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-26,1
4602,6,Secondes Loges 3,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-26,3
4602,6,Petites Loges,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-26,2
4603,6,Premières Places,Fête de village ou les Bourgeoises de qualité (La),Dancourt (Florent Carton dit),comédie,1774-10-26,77
4603,6,Secondes Places,Fête de village ou les Bourgeoises de qualité (La),Dancourt (Florent Carton dit),comédie,1774-10-26,100
4603,6,Troisièmes Places,Fête de village ou les Bourgeoises de qualité (La),Dancourt (Florent Carton dit),comédie,1774-10-26,43
4603,6,Places de Parterre,Fête de village ou les Bourgeoises de qualité (La),Dancourt (Florent Carton dit),comédie,1774-10-26,347
4603,6,Premières Loges 3,Fête de village ou les Bourgeoises de qualité (La),Dancourt (Florent Carton dit),comédie,1774-10-26,1
4603,6,Premières Loges 4,Fête de village ou les Bourgeoises de qualité (La),Dancourt (Florent Carton dit),comédie,1774-10-26,1
4603,6,Secondes Loges 3,Fête de village ou les Bourgeoises de qualité (La),Dancourt (Florent Carton dit),comédie,1774-10-26,3
4603,6,Petites Loges,Fête de village ou les Bourgeoises de qualité (La),Dancourt (Florent Carton dit),comédie,1774-10-26,2
4605,6,Premières Places,Retour imprévu (Le),Regnard (Jean-François),comédie,1774-10-27,158
4605,6,Secondes Places,Retour imprévu (Le),Regnard (Jean-François),comédie,1774-10-27,51
4605,6,Troisièmes Places,Retour imprévu (Le),Regnard (Jean-François),comédie,1774-10-27,121
4605,6,Places de Parterre,Retour imprévu (Le),Regnard (Jean-François),comédie,1774-10-27,450
4605,6,Premières Loges 3,Retour imprévu (Le),Regnard (Jean-François),comédie,1774-10-27,3
4605,6,Premières Loges 4,Retour imprévu (Le),Regnard (Jean-François),comédie,1774-10-27,1
4605,6,Secondes Loges 1,Retour imprévu (Le),Regnard (Jean-François),comédie,1774-10-27,2
4605,6,Secondes Loges 2,Retour imprévu (Le),Regnard (Jean-François),comédie,1774-10-27,1
4605,6,Secondes Loges 3,Retour imprévu (Le),Regnard (Jean-François),comédie,1774-10-27,3
4605,6,Petites Loges,Retour imprévu (Le),Regnard (Jean-François),comédie,1774-10-27,7
4606,6,Premières Places,Esprit follet ou la Dame invisible (L'),"Hauteroche (Noël Lebreton, sieur de)",comédie,1774-10-28,41
4606,6,Secondes Places,Esprit follet ou la Dame invisible (L'),"Hauteroche (Noël Lebreton, sieur de)",comédie,1774-10-28,149
4606,6,Troisièmes Places,Esprit follet ou la Dame invisible (L'),"Hauteroche (Noël Lebreton, sieur de)",comédie,1774-10-28,96
4606,6,Places de Parterre,Esprit follet ou la Dame invisible (L'),"Hauteroche (Noël Lebreton, sieur de)",comédie,1774-10-28,450
4606,6,Petites Loges,Esprit follet ou la Dame invisible (L'),"Hauteroche (Noël Lebreton, sieur de)",comédie,1774-10-28,2
4607,6,Premières Places,Usurier gentilhomme (L'),Legrand (Marc-Antoine),comédie,1774-10-28,41
4607,6,Secondes Places,Usurier gentilhomme (L'),Legrand (Marc-Antoine),comédie,1774-10-28,149
4607,6,Troisièmes Places,Usurier gentilhomme (L'),Legrand (Marc-Antoine),comédie,1774-10-28,96
4607,6,Places de Parterre,Usurier gentilhomme (L'),Legrand (Marc-Antoine),comédie,1774-10-28,450
4607,6,Petites Loges,Usurier gentilhomme (L'),Legrand (Marc-Antoine),comédie,1774-10-28,2
4608,6,Premières Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-29,54
4608,6,Secondes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-29,99
4608,6,Troisièmes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-29,46
4608,6,Places de Parterre,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-29,331
4608,6,Secondes Loges 2,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-29,1
4608,6,Secondes Loges 3,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-29,4
4608,6,Petites Loges,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-10-29,5
4609,6,Premières Places,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1774-10-29,54
4609,6,Secondes Places,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1774-10-29,99
4609,6,Troisièmes Places,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1774-10-29,46
4609,6,Places de Parterre,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1774-10-29,331
4609,6,Secondes Loges 2,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1774-10-29,1
4609,6,Secondes Loges 3,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1774-10-29,4
4609,6,Petites Loges,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1774-10-29,5
4611,6,Premières Places,Vacances (Les) / Les Vacances des procureurs (titre alt.),Dancourt (Florent Carton dit),comédie,1774-10-30,126
4611,6,Secondes Places,Vacances (Les) / Les Vacances des procureurs (titre alt.),Dancourt (Florent Carton dit),comédie,1774-10-30,130
4611,6,Troisièmes Places,Vacances (Les) / Les Vacances des procureurs (titre alt.),Dancourt (Florent Carton dit),comédie,1774-10-30,121
4611,6,Places de Parterre,Vacances (Les) / Les Vacances des procureurs (titre alt.),Dancourt (Florent Carton dit),comédie,1774-10-30,450
4611,6,Secondes Loges 2,Vacances (Les) / Les Vacances des procureurs (titre alt.),Dancourt (Florent Carton dit),comédie,1774-10-30,1
4611,6,Secondes Loges 3,Vacances (Les) / Les Vacances des procureurs (titre alt.),Dancourt (Florent Carton dit),comédie,1774-10-30,7
4611,6,Petites Loges,Vacances (Les) / Les Vacances des procureurs (titre alt.),Dancourt (Florent Carton dit),comédie,1774-10-30,6
4612,6,Premières Places,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-31,53
4612,6,Secondes Places,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-31,107
4612,6,Troisièmes Places,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-31,37
4612,6,Places de Parterre,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-31,390
4612,6,Secondes Loges 3,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-31,1
4613,6,Premières Places,Fourberies de Scapin (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-31,53
4613,6,Secondes Places,Fourberies de Scapin (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-31,107
4613,6,Troisièmes Places,Fourberies de Scapin (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-31,37
4613,6,Places de Parterre,Fourberies de Scapin (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-31,390
4613,6,Secondes Loges 3,Fourberies de Scapin (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1774-10-31,1
4614,6,Premières Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-02,57
4614,6,Secondes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-02,109
4614,6,Troisièmes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-02,53
4614,6,Places de Parterre,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-02,431
4614,6,Secondes Loges 3,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-02,7
4614,6,Petites Loges,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-02,5
4615,6,Premières Places,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1774-11-02,57
4615,6,Secondes Places,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1774-11-02,109
4615,6,Troisièmes Places,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1774-11-02,53
4615,6,Places de Parterre,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1774-11-02,431
4615,6,Secondes Loges 3,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1774-11-02,7
4615,6,Petites Loges,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1774-11-02,5
4617,6,Premières Places,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1774-11-03,198
4617,6,Secondes Places,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1774-11-03,113
4617,6,Troisièmes Places,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1774-11-03,156
4617,6,Places de Parterre,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1774-11-03,450
4617,6,Premières Loges 3,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1774-11-03,1
4617,6,Premières Loges 4,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1774-11-03,2
4617,6,Secondes Loges 1,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1774-11-03,1
4617,6,Secondes Loges 2,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1774-11-03,1
4617,6,Secondes Loges 3,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1774-11-03,8
4617,6,Petites Loges,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1774-11-03,7
4618,6,Premières Places,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1774-11-04,21
4618,6,Secondes Places,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1774-11-04,68
4618,6,Troisièmes Places,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1774-11-04,39
4618,6,Places de Parterre,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1774-11-04,336
4618,6,Secondes Loges 3,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1774-11-04,1
4618,6,Petites Loges,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1774-11-04,1
4619,6,Premières Places,Famille extravagante (La),Legrand (Marc-Antoine),comédie,1774-11-04,21
4619,6,Secondes Places,Famille extravagante (La),Legrand (Marc-Antoine),comédie,1774-11-04,68
4619,6,Troisièmes Places,Famille extravagante (La),Legrand (Marc-Antoine),comédie,1774-11-04,39
4619,6,Places de Parterre,Famille extravagante (La),Legrand (Marc-Antoine),comédie,1774-11-04,336
4619,6,Secondes Loges 3,Famille extravagante (La),Legrand (Marc-Antoine),comédie,1774-11-04,1
4619,6,Petites Loges,Famille extravagante (La),Legrand (Marc-Antoine),comédie,1774-11-04,1
4620,6,Premières Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-05,77
4620,6,Secondes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-05,105
4620,6,Troisièmes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-05,44
4620,6,Places de Parterre,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-05,369
4620,6,Secondes Loges 2,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-05,1
4620,6,Secondes Loges 3,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-05,4
4620,6,Petites Loges,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-05,5
4621,6,Premières Places,Trois cousines (Les),Dancourt (Florent Carton dit),comédie,1774-11-05,77
4621,6,Secondes Places,Trois cousines (Les),Dancourt (Florent Carton dit),comédie,1774-11-05,105
4621,6,Troisièmes Places,Trois cousines (Les),Dancourt (Florent Carton dit),comédie,1774-11-05,44
4621,6,Places de Parterre,Trois cousines (Les),Dancourt (Florent Carton dit),comédie,1774-11-05,369
4621,6,Secondes Loges 2,Trois cousines (Les),Dancourt (Florent Carton dit),comédie,1774-11-05,1
4621,6,Secondes Loges 3,Trois cousines (Les),Dancourt (Florent Carton dit),comédie,1774-11-05,4
4621,6,Petites Loges,Trois cousines (Les),Dancourt (Florent Carton dit),comédie,1774-11-05,5
4623,6,Premières Places,Cocher supposé (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1774-11-06,149
4623,6,Secondes Places,Cocher supposé (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1774-11-06,117
4623,6,Troisièmes Places,Cocher supposé (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1774-11-06,158
4623,6,Places de Parterre,Cocher supposé (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1774-11-06,450
4623,6,Secondes Loges 1,Cocher supposé (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1774-11-06,1
4623,6,Secondes Loges 2,Cocher supposé (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1774-11-06,2
4623,6,Secondes Loges 3,Cocher supposé (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1774-11-06,8
4623,6,Petites Loges,Cocher supposé (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1774-11-06,5
4624,6,Premières Places,Café ou l'Écossaise (Le) ou L'Écossaire ou le Café,Voltaire (François-Marie Arouet dit),comédie,1774-11-07,62
4624,6,Secondes Places,Café ou l'Écossaise (Le) ou L'Écossaire ou le Café,Voltaire (François-Marie Arouet dit),comédie,1774-11-07,100
4624,6,Troisièmes Places,Café ou l'Écossaise (Le) ou L'Écossaire ou le Café,Voltaire (François-Marie Arouet dit),comédie,1774-11-07,48
4624,6,Places de Parterre,Café ou l'Écossaise (Le) ou L'Écossaire ou le Café,Voltaire (François-Marie Arouet dit),comédie,1774-11-07,376
4624,6,Secondes Loges 3,Café ou l'Écossaise (Le) ou L'Écossaire ou le Café,Voltaire (François-Marie Arouet dit),comédie,1774-11-07,2
4624,6,Petites Loges,Café ou l'Écossaise (Le) ou L'Écossaire ou le Café,Voltaire (François-Marie Arouet dit),comédie,1774-11-07,1
4625,6,Premières Places,Vacances (Les) / Les Vacances des procureurs (titre alt.),Dancourt (Florent Carton dit),comédie,1774-11-07,62
4625,6,Secondes Places,Vacances (Les) / Les Vacances des procureurs (titre alt.),Dancourt (Florent Carton dit),comédie,1774-11-07,100
4625,6,Troisièmes Places,Vacances (Les) / Les Vacances des procureurs (titre alt.),Dancourt (Florent Carton dit),comédie,1774-11-07,48
4625,6,Places de Parterre,Vacances (Les) / Les Vacances des procureurs (titre alt.),Dancourt (Florent Carton dit),comédie,1774-11-07,376
4625,6,Secondes Loges 3,Vacances (Les) / Les Vacances des procureurs (titre alt.),Dancourt (Florent Carton dit),comédie,1774-11-07,2
4625,6,Petites Loges,Vacances (Les) / Les Vacances des procureurs (titre alt.),Dancourt (Florent Carton dit),comédie,1774-11-07,1
4626,6,Premières Places,Chevalier à la mode (Le),Dancourt (Florent Carton dit),comédie,1774-11-08,34
4626,6,Secondes Places,Chevalier à la mode (Le),Dancourt (Florent Carton dit),comédie,1774-11-08,55
4626,6,Troisièmes Places,Chevalier à la mode (Le),Dancourt (Florent Carton dit),comédie,1774-11-08,25
4626,6,Places de Parterre,Chevalier à la mode (Le),Dancourt (Florent Carton dit),comédie,1774-11-08,265
4627,6,Premières Places,Avocat Patelin (L'),Brueys (David-Augustin de),comédie,1774-11-08,34
4627,6,Secondes Places,Avocat Patelin (L'),Brueys (David-Augustin de),comédie,1774-11-08,55
4627,6,Troisièmes Places,Avocat Patelin (L'),Brueys (David-Augustin de),comédie,1774-11-08,25
4627,6,Places de Parterre,Avocat Patelin (L'),Brueys (David-Augustin de),comédie,1774-11-08,265
4628,6,Premières Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-09,73
4628,6,Secondes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-09,97
4628,6,Troisièmes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-09,51
4628,6,Places de Parterre,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-09,346
4628,6,Secondes Loges 2,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-09,2
4628,6,Secondes Loges 3,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-09,3
4628,6,Petites Loges,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1774-11-09,3
4629,6,Premières Places,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1774-11-09,73
4629,6,Secondes Places,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1774-11-09,97
4629,6,Troisièmes Places,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1774-11-09,51
4629,6,Places de Parterre,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1774-11-09,346
4629,6,Secondes Loges 2,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1774-11-09,2
4629,6,Secondes Loges 3,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1774-11-09,3
4629,6,Petites Loges,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1774-11-09,3
4631,6,Premières Places,Trois frères rivaux (Les),La Font (Joseph de),comédie,1774-11-10,166
4631,6,Secondes Places,Trois frères rivaux (Les),La Font (Joseph de),comédie,1774-11-10,135
4631,6,Troisièmes Places,Trois frères rivaux (Les),La Font (Joseph de),comédie,1774-11-10,92
4631,6,Places de Parterre,Trois frères rivaux (Les),La Font (Joseph de),comédie,1774-11-10,450
4631,6,Premières Loges 3,Trois frères rivaux (Les),La Font (Joseph de),comédie,1774-11-10,3
