Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Headline,Text,Media,Media Credit,Media Caption,MediaThumbnail,Type,Group,Background
1733,10,02,,1733,10,02,,1733-10-02,Fausse antipathie (La),La Chaussée (Pierre-Claude),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1697,09,19,,1697,09,19,,1697-09-19,Charivari (Le),Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1697,02,27,,1697,02,27,,1697-02-27,Chevalier joueur (Le),Du Fresny (Charles),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1780,08,21,,1780,08,21,,1780-08-21,Héros français ou le Siège de Saint-Jean-de-Lone (Les),Dussieux (Louis),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,drame héroïque,http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1784,03,11,,1784,03,11,,1784-03-11,Jaloux (Le),Rochon de Chabannes (Marc-Antoine-Jacques),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1747,05,17,,1747,05,17,,1747-05-17,"Vanda, reine de Pologne",Linant (Nicolas-Michel),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1725,02,15,,1725,02,15,,1725-02-15,Mariamne,Nadal (Augustin),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1758,08,31,,1758,08,31,,1758-08-31,Hypermnestre,Le Mierre (Antoine-Marin),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1758,06,26,,1758,06,26,,1758-06-26,Amant déguisé (L'),La Morlière (Jacques Rochette de),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1694,07,03,,1694,07,03,,1694-07-03,Sérénade (La),Regnard (Jean-François),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1746,10,01,,1746,10,01,,1746-10-01,Amour et les Fées (L'),"Bernis (François-Joachim de Pierres, cardinal de)",http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1787,10,20,,1787,10,20,,1787-10-20,Maison de Molière (La),Mercier (Louis-Sebastien),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1788,07,24,,1788,07,24,,1788-07-24,Belle-mère ou les Dangers d'un second mariage (La),Vigée (Louis-Jean-Baptiste-Étienne),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1765,12,02,,1765,12,02,,1765-12-02,Philosophe sans le savoir (Le),Sedaine (Michel-Jean),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1691,06,22,,1691,06,22,,1691-06-22,Muet (Le),Brueys (David-Augustin de),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1786,03,16,,1786,03,16,,1786-03-16,Physicienne (La),"La Montagne (Pierre, baron de)",http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1728,06,21,,1728,06,21,,1728-06-21,Le Faux savant ou l'Amant précepteur ,Vaure (Jacques du) ,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1770,12,29,,1770,12,29,,1770-12-29,Veuve (La),Collé (Charles),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1786,05,13,,1786,05,13,,1786-05-13,Portrait ou le Danger de tout dire (Le),Brousse-Desfaucherets (Jean-Louis),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1725,11,05,,1725,11,05,,1725-11-05,Impromptu de la folie (L'),Legrand (Marc-Antoine),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,ambigu-comique,http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1788,02,22,,1788,02,22,,1788-02-22,Optimiste ou l'Homme content de tout (L'),Collin d'Harleville (Jean-François),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1703,02,24,,1703,02,24,,1703-02-24,Bailli marquis (Le),Du Fresny (Charles),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1760,07,26,,1760,07,26,,1760-07-26,Café ou l'Écossaise (Le) ou L'Écossaire ou le Café,Voltaire (François-Marie Arouet dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1750,04,27,,1750,04,27,,1750-04-27,Caliste ou la Belle pénitente,"Rowe (Nicholas), auteur / Laplace (Pierre-Antoine de) ou Séran de La Tour (abbé) ou Mauprié (marquis de), traducteur",http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,tragédie (traduite de l'anglais),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1783,03,17,,1783,03,17,,1783-03-17,Déjeuner interrompu (Le),Montanclos (Marie-Émilie de),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1727,12,31,,1727,12,31,,1727-12-31,Seconde surprise de l'amour (La) / La Surprise de l'amour (titre alt.),Marivaux (Pierre de),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1690,05,10,,1690,05,10,,1690-05-10,Agathocle,"Aubry (Jean-Baptiste Aubry des Carrières, dit)",http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1750,11,12,,1750,11,12,,1750-11-12,Aménophis,Saurin (Bernard-Joseph),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1762,11,06,,1762,11,06,,1762-11-06,Irène ou l'Innocence reconnue,Boistel d'Welles (Jean-Baptiste-Robert ou Robert),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1725,10,17,,1725,10,17,,1725-10-17,Amusements de l'automne ou les Temples d'Éphèse et de Gnide (Les),Fuzelier (Louis),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1683,12,17,,1683,12,17,,1683-12-17,"Marie Stuart, reine d'Écosse ",Boursault (Edme),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1732,12,29,,1732,12,29,,1732-12-29,Complaisant (Le),"Pont-de-Veyle (Antoine de Fériol, comte de)",http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1694,09,30,,1694,09,30,,1694-09-30,Vendanges (Les),Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1732,06,16,,1732,06,16,,1732-06-16,Procès des Sens (Le),Fuzelier (Louis),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1692,01,30,,1692,01,30,,1692-01-30,Femme d'intrigues (La),Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1698,10,24,,1698,10,24,,1698-10-24,Curieux de Compiègne (Les) ou Les Camps de Compiègne,Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1741,05,12,,1741,05,12,,1741-05-12,Mélanide,La Chaussée (Pierre-Claude),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1692,11,15,,1692,11,15,,1692-11-15,Bourgeoises à la mode (Les),Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1707,12,16,,1707,12,16,,1707-12-16,Tyndarides (Les),Danchet (Antoine),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1698,01,18,,1698,01,18,,1698-01-18,Manlius Capitolinus,La Fosse (Antoine de),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1692,05,14,,1692,05,14,,1692-05-14,Gazette de Hollande (La) ou Gazette (La),Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1718,12,31,,1718,12,31,,1718-12-31,Roi de Cocagne (Le),Legrand (Marc-Antoine),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1719,09,26,,1719,09,26,,1719-09-26,Momus fabuliste ou les Noces de Vulcain ou Momus fabuliste ou le Mariage de Vénus et de Vulcain,Fuzelier (Louis),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1779,04,17,,1779,04,17,,1779-04-17,Amour français (L'),Rochon de Chabannes (Marc-Antoine-Jacques),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1776,02,17,,1776,02,17,,1776-02-17,Loredan,Dubois-Fontanelle (Joseph-Gaspard),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,drame,http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1730,04,29,,1730,04,29,,1730-04-29,Divorce ou les Époux mécontents (Le),Avisse (Étienne-François),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1699,10,29,,1699,10,29,,1699-10-29,Fées (Les),Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1793,01,02,,1793,01,02,,1793-01-02,Ami des lois (L'),Laya (Jean-Louis),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1747,09,13,,1747,09,13,,1747-09-13,Aphos,Baragué,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1718,11,18,,1718,11,18,,1718-11-18,Œdipe,Voltaire (François-Marie Arouet dit),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1700,01,05,,1700,01,05,,1700-01-05,Thésée,La Fosse (Antoine de),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1782,12,16,,1782,12,16,,1782-12-16,Vieux garçon (Le),Dubuisson (Pierre-Ulric),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1682,05,25,,1682,05,25,,1682-05-25,Bouts-rimés (Les),"Saint-Glas (Pierre de, abbé de Saint-Ussans)",http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1702,10,11,,1702,10,11,,1702-10-11,Opérateur Barry (L'),Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1703,12,19,,1703,12,19,,1703-12-19,Alceste,La Grange-Chancel (François-Joseph de),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1754,04,25,,1754,04,25,,1754-04-25,Méprises (Les),Rousseau (Pierre-Joseph),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1745,12,13,,1745,12,13,,1745-12-13,Alzaïde,Linant (Nicolas-Michel),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1775,09,20,,1775,09,20,,1775-09-20,Célibataire (Le),Dorat (Claude-Joseph),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1728,10,21,,1728,10,21,,1728-10-21,École des pères ou les Fils ingrats (L'),Piron (Alexis),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1694,01,08,,1694,01,08,,1694-01-08,"Adherbal, roi de Numidie",La Grange-Chancel (François-Joseph de),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1791,07,13,,1791,07,13,,1791-07-13,Washington ou la Liberté du Nouveau monde,Billardon de Sauvigny (Edme-Louis),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1788,12,06,,1788,12,06,,1788-12-06,Entrevue (L'),Vigée (Louis-Jean-Baptiste-Étienne),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1705,05,29,,1705,05,29,,1705-05-29,Psyché de village (La),Guérin d'Estriché (Nicolas-Armand-Martial),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1752,12,18,,1752,12,18,,1752-12-18,Narcisse ou l'Amant de lui-même,Rousseau (Jean-Jacques),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1787,12,18,,1787,12,18,,1787-12-18,Rivaux (Les),Imbert (Barthélemy),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1780,01,30,,1780,01,30,,1780-01-30,Noces hussardes (Les) ou Les Noces houzardes,Dorvigny,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1740,06,08,,1740,06,08,,1740-06-08,Zulime,Voltaire (François-Marie Arouet dit),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1793,04,19,,1793,04,19,,1793-04-19,Les Femmes,Demoustier (Charles-Albert),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1702,02,14,,1702,02,14,,1702-02-14,Montézume dernier roi du Mexique,Ferrier de la Martinière (Louis),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1690,07,26,,1690,07,26,,1690-07-26,Bourgeoises de qualité (Les),"Hauteroche (Noël Lebreton, sieur de)",http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1687,08,23,,1687,08,23,,1687-08-23,Désolation des joueuses (La) ou Joueuses (Les),Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1682,12,04,,1682,12,04,,1682-12-04,Rapinière ou l'intéressé (La),"Robbe, Jacques",http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1771,09,26,,1771,09,26,,1771-09-26,Fils naturel ou les Épreuves de la vertu (Le),Diderot (Denis),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,drame,http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1758,08,23,,1758,08,23,,1758-08-23,L'Ile déserte,Jean-Baptiste Collet de Messine,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1757,06,04,,1757,06,04,,1757-06-04,Iphigénie en Tauride,Guimond de La Touche (Claude),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1733,04,28,,1733,04,28,,1733-04-28,Paresseux (Le),"Launay, De",http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1687,05,20,,1687,05,20,,1687-05-20,Petit homme de la foire (Le),Raisin (Jacques),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
